#x, y
8.445113769178657e-11, 3.601589511873351e-9
1.2615876565922026e-10, 4.511878839050132e-9
1.9248800426682813e-10, 5.501323759894459e-9
2.756556969794437e-10, 6.174146306068601e-9
3.4776382477858523e-10, 6.569924274406333e-9
5.419321973328261e-10, 6.912931846965699e-9
8.625411361174285e-10, 7.2955172163588395e-9
1.493866975713816e-9, 7.598946992084433e-9
2.48024974037076e-9, 7.889184168865436e-9
3.784265961327549e-9, 8.100265751978892e-9
6.151638774609222e-9, 8.33773253298153e-9
1.0431544711253279e-8, 8.601584511873352e-9
1.8452492856515974e-8, 8.83905129287599e-9
3.551883523698662e-8, 9.155673667546174e-9
5.8971503692765474e-8, 9.445910844327177e-9
1e-7, 9.72295542216359e-9
1.6957342739806689e-7, 9.947229604221635e-9
2.999606045250632e-7, 1.0197888984168866e-8
6.41710949248153e-7, 1.0356200171503958e-8
0.000001625583095235507, 1.0369392770448549e-8
0.000003705163178662644, 1.0316622374670186e-8
0.000007439772114947442, 1.0211081583113456e-8
0.000016255830952355104, 1.0079155593667546e-8
0.00002936905065059864, 9.88126660949868e-9
0.00005653189946945122, 9.683377625329815e-9
0.0001043154471125328, 9.393140448548814e-9
0.00018452492856515975, 9.142481068601583e-9
0.00034049449261977304, 8.891821688654353e-9
0.0005195128931846555, 8.680740105540897e-9
0.0008268584950673157, 8.45646592348285e-9
0.0012093967782463076, 8.20580654353562e-9
0.0019248800426682811, 7.915569366754617e-9
0.0029369050650598643, 7.625332189973615e-9
0.004205844492778353, 7.387865408970976e-9
0.005535020912234953, 7.17678382585752e-9
0.007760831545860961, 6.9393170448548814e-9
0.010881712506287626, 6.6490798680738785e-9
0.01402132289817723, 6.41161308707124e-9
0.02050815567714067, 6.081798113456465e-9
0.029996060452506322, 5.699212744063324e-9
0.04117929423849656, 5.329819973614776e-9
0.053060414976354636, 4.9076568073878625e-9
