#x, y
6.772476889811845e-11, 1.7637452015198992e-13
7.110564663757667e-11, 2.9268139209073624e-13
7.711964489657926e-11, 4.995446798373192e-13
7.966533624469204e-11, 8.173792815141858e-13
8.640329892605867e-11, 1.3756022315886386e-12
9.220172983541662e-11, 2.347859464018855e-12
1e-10, 3.7350930506298546e-12
1.195567354583428e-10, 6.198130164746741e-12
1.3614181537351628e-10, 1.0285370944818945e-11
1.525305515323494e-10, 1.5037976761598798e-11
1.9146414076989757e-10, 2.495448871537707e-11
2.326556915076279e-10, 3.9698857112717506e-11
2.968222643981727e-10, 6.227265070458815e-11
3.665851720075515e-10, 9.104724362425417e-11
5.072459845562673e-10, 1.350038743792156e-10
7.018791497741124e-10, 1.9190916817960128e-10
1.0363699443994887e-9, 2.6523159353837635e-10
1.5056190174287184e-9, 3.5639764601377895e-10
2.0497770629363473e-9, 4.4636948869479097e-10
3.0761767365086464e-9, 5.914173945493077e-10
4.768923000139304e-9, 7.407194827543069e-10
7.6371920086227e-9, 8.893721035637798e-10
1.2841142550512247e-8, 1.0382292952840074e-9
2.3417177923122073e-8, 1.145679484857977e-9
3.873934979659079e-8, 1.2120012144147779e-9
6.950739776955994e-8, 1.2821622130425063e-9
1.1878269471143343e-7, 1.2821622130425063e-9
1.8117989936833695e-7, 1.1783738485633373e-9
2.854770676094769e-7, 1.0382292952840074e-9
4.215253477482278e-7, 9.277125718460153e-10
5.832670177657044e-7, 7.835986630677908e-10
8.337109677193885e-7, 6.712493998078977e-10
0.000001081061730558317, 6.169131569713793e-10
0.0000016489494200257654, 4.925659179403836e-10
0.000002356977464551638, 3.823708047253447e-10
0.00000336901951080917, 2.845608521666093e-10
0.00000451276665064391, 2.1177055775466638e-10
0.000006044804067718987, 1.5539821592842567e-10
0.00000850115898464319, 1.0931922336467806e-10
0.000011763101970054192, 8.135550877423662e-11
0.000015007372226626218, 6.140268647616316e-11
0.000018838020316051953, 4.199696657521706e-11
0.00002252212211485115, 3.0387039545310736e-11
0.000026926713956457566, 1.8834282642314254e-11
0.000030662025907798475, 1.2701928208416288e-11
0.00003325536946273273, 9.06212696487893e-12
0.00003548710094279869, 6.111540763694405e-12
0.00003975903409425397, 4.422024874976375e-12
0.00004601564360207884, 3.154871465289523e-12
0.0000568308198143715, 2.0979361221955488e-12
0.00006794507290427573, 1.2821622130425062e-12
0.00008391437983327029, 7.83598663067794e-13
0.00010032529310877212, 4.339848228027604e-13
0.0001199456452798617, 2.2720374135876375e-13
0.00013658467531708332, 1.2583351667252213e-13
0.00015553189520091046, 7.690366665831416e-14
0.00017144806230097776, 4.569595945361665e-14
0.0001920869604255918, 2.832295046965054e-14
0.00020833335856981585, 1.755493336605689e-14
0.0002187335360209176, 1.0578885547252575e-14
0.00023723365755866436, 6.198130164746741e-15
0.00025315414890362414, 3.244902330372723e-15
0.00027014304701376704, 2.0686274391833396e-15
0.00027906037045914863, 1.337435702580636e-15
0.00028362881638556377, 8.893721035637798e-16
0.00028827205149880756, 5.210798470368721e-16
0.00029778780676956076, 2.805854671557899e-16
