#x, y
-5.926261319534282, -13.511111111111111
-5.848641655886158, -13.588888888888889
-5.778783958602846, -13.714814814814815
-5.778783958602846, -13.714814814814815
-5.627425614489004, -13.955555555555556
-5.510996119016817, -14.048148148148147
-5.4566623544631305, -14.144444444444444
-5.390685640362225, -14.2
-5.324708926261319, -14.296296296296296
-5.278137128072445, -14.3
-5.26261319534282, -14.34074074074074
-5.223803363518758, -14.422222222222222
-5.192755498059508, -14.4
-5.161707632600258, -14.481481481481481
-5.09961190168176, -14.551851851851852
-5.060802069857697, -14.544444444444444
-5.03751617076326, -14.607407407407408
-5.014230271668823, -14.540740740740741
-4.936610608020699, -14.474074074074075
-4.901681759379043, -14.592592592592592
-4.8628719275549805, -14.696296296296296
-4.851228978007762, -14.792592592592593
-4.78137128072445, -14.9
-4.738680465717982, -15.018518518518519
-4.7037516170763265, -15.103703703703705
-4.680465717981889, -15.15925925925926
-4.664941785252264, -15.02962962962963
-4.633893919793014, -14.966666666666667
-4.61836998706339, -15.077777777777778
-4.5873221216041395, -15.255555555555556
-4.532988357050453, -15.333333333333334
-4.517464424320828, -15.437037037037037
-4.490297542043985, -15.418518518518518
-4.490297542043985, -15.274074074074074
-4.463130659767141, -15.177777777777777
-4.44372574385511, -15.266666666666666
-4.439844760672703, -15.351851851851851
-4.428201811125485, -15.507407407407408
-4.393272962483829, -15.488888888888889
-4.366106080206986, -15.562962962962963
-4.342820181112549, -15.407407407407408
-4.33117723156533, -15.207407407407407
-4.319534282018111, -15.385185185185184
-4.307891332470892, -15.514814814814814
-4.284605433376456, -15.57037037037037
-4.2535575679172055, -15.551851851851852
-4.249676584734799, -15.474074074074075
-4.230271668822768, -15.311111111111112
-4.222509702457955, -15.525925925925925
-4.214747736093144, -15.633333333333333
-4.1953428201811125, -15.718518518518518
-4.175937904269081, -15.77037037037037
-4.160413971539457, -15.666666666666666
-4.15653298835705, -15.574074074074074
-4.148771021992238, -15.718518518518518
-4.141009055627426, -15.818518518518518
-4.082794307891333, -15.74074074074074
-4.055627425614489, -15.848148148148148
-4.032341526520051, -15.577777777777778
-3.997412677878396, -15.922222222222222
-3.978007761966365, -15.559259259259258
-3.946959896507115, -15.944444444444445
-3.927554980595084, -15.748148148148148
-3.904269081500647, -15.903703703703703
-3.892626131953428, -15.677777777777777
-3.8732212160413972, -15.8
-3.853816300129366, -15.911111111111111
-3.8499353169469597, -15.525925925925925
-3.8227684346701163, -15.766666666666666
-3.811125485122898, -15.566666666666666
-3.799482535575679, -15.84074074074074
-3.780077619663648, -15.666666666666666
-3.7567917205692107, -15.851851851851851
-3.7529107373868045, -15.666666666666666
-3.7102199223803365, -15.933333333333334
-3.702457956015524, -15.8
-3.6752910737386806, -15.992592592592592
-3.617076326002587, -16.125925925925927
-3.5278137128072444, -16.14814814814815
-3.4928848641655885, -16.01851851851852
-3.485122897800776, -15.914814814814815
-3.442432082794308, -15.829629629629629
-3.407503234152652, -15.959259259259259
-3.3764553686934025, -16.11111111111111
-3.357050452781371, -16.214814814814815
-3.3143596377749027, -16.08888888888889
-3.2910737386804656, -15.922222222222222
-3.2910737386804656, -15.922222222222222
-3.2677878395860285, -15.855555555555556
-3.2677878395860285, -15.855555555555556
-3.2445019404915914, -16.025925925925925
-3.2173350582147475, -16.214814814814815
-3.1707632600258733, -16.07037037037037
-3.166882276843467, -15.925925925925926
-3.1630012936610608, -15.75925925925926
-3.128072445019405, -15.922222222222222
-3.108667529107374, -16.314814814814813
-3.0853816300129364, -16.055555555555557
-3.08150064683053, -15.88888888888889
-3.0659767141009056, -15.662962962962963
-3.038809831824062, -16.08888888888889
-3.0155239327296246, -16.340740740740742
-2.976714100905563, -15.77037037037037
-2.949547218628719, -16.285185185185185
-2.906856403622251, -15.662962962962963
-2.8758085381630014, -16.255555555555556
-2.852522639068564, -15.837037037037037
-2.821474773609314, -16.255555555555556
-2.8020698576972833, -15.74074074074074
-2.7710219922380337, -16.25925925925926
-2.739974126778784, -15.988888888888889
-2.499353169469599, -15.918518518518518
-2.1772315653298833, -15.803703703703704
-1.9676584734799478, -15.71111111111111
-1.7580853816300133, -15.674074074074074
-1.4437257438551097, -15.685185185185185
-1.21862871927555, -15.688888888888888
-0.970245795601552, -15.637037037037038
-0.7606727037516166, -15.507407407407408
-0.5045278137128069, -15.377777777777778
-0.31047865459249646, -15.281481481481482
